증권종류,회사명,종목코드,업종,주요제품,상장일,결산일,대표자명,홈페이지,지역
코스닥,티앤엘,340570,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2020-11-20,12월,최윤소,http://www.tnl.co.kr/,경기도
코스닥,고바이오랩,348150,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2020-11-18,12월,고광표,http://kobiolabs.com,서울특별시
코스닥,네패스아크,330860,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2020-11-17,12월,이창우..,http://www.nepesark.co.kr,충청북도
유가증권,교촌에프앤비,339770,음·식료품 및 담배 도매업,음·식료품 및 담배 도매업,2020-11-12,12월,송종화,http://kyochonfnb.com,경기도
코스닥,소룩스,290690,전구 및 조명장치 제조업,전구 및 조명장치 제조업,2020-11-06,12월,정재준,http://www.solux.co.kr,충청남도
코스닥,위드텍,348350,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2020-10-30,12월,유승교..,http://www.withtech.co.kr,대전광역시
코스닥,센코,347000,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2020-10-29,12월,하승철..,http://www.senko.co.kr,경기도
코스닥,바이브컴퍼니,301300,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2020-10-28,12월,김경서,http://www.vaiv.kr,서울특별시
코넥스,원포유,122830,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2020-10-23,12월,전동호,http://www.ofu.co.kr,서울특별시
코스닥,롤링스톤,214610,의료용 기기 제조업,의료용 기기 제조업,2020-10-22,12월,이재성,http://www.micobiomed.com,경기도
코스닥,피플바이오,304840,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2020-10-19,12월,강성민,http://www.peoplebio.net/kr/index.php,경기도
유가증권,하이브,352820,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2020-10-15,12월,이재상,http://hybecorp.com,서울특별시
코스닥,넥스틴,348210,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2020-10-08,12월,박태훈,http://nextinsol.com,경기도
코스닥,케이엔솔,053080,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2020-09-24,12월,구자겸..,http://www.k-ensol.com,충청북도
코스닥,비나텍,126340,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2020-09-23,12월,성도경,http://www.vina.co.kr,전북특별자치도
코스닥,씨엔알리서치,359090,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2020-09-23,12월,윤문태,없음,서울특별시
코스닥,박셀바이오,323990,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2020-09-22,12월,이제중..,http://www.vaxcell-bio.com,전라남도
유가증권,티와이홀딩스,363280,기타 금융업,기타 금융업,2020-09-22,12월,오동헌,http://www.ty-holdings.co.kr,서울특별시
코스닥,비비씨,318410,기타 화학제품 제조업,기타 화학제품 제조업,2020-09-21,12월,강기태..,http://bestbristle.com,대전광역시
코스닥,코스텍시스,355150,반도체 제조업,반도체 제조업,2020-09-18,12월,한규진,http://www.kostec.net,인천광역시
코스닥,핌스,347770,전자부품 제조업,전자부품 제조업,2020-09-18,12월,김민용,http://pimskorea.com,인천광역시
코스닥,압타머사이언스,291650,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2020-09-16,12월,한동일,http://www.aptsci.com,경기도
코스닥,이오플로우,294090,의료용 기기 제조업,의료용 기기 제조업,2020-09-14,12월,김재진,http://www.eoflow.com,경기도
코스닥,카카오게임즈,293490,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2020-09-10,12월,San..,http://kakaogames.com,경기도
코스닥,피엔케이피부임상연구센타,347740,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2020-09-09,12월,박진오..,http://www.pnkskin.com,서울특별시
유가증권,코람코라이프인프라리츠,357120,부동산 임대 및 공급업,부동산 임대 및 공급업,2020-08-31,11월,이성균,http://www.koramcoenergyplus.co.kr,서울특별시
코스닥,아이디피,332370,컴퓨터 및 주변장치 제조업,컴퓨터 및 주변장치 제조업,2020-08-24,12월,노현철,http://www.idp-corp.com,서울특별시
코스닥,셀레믹스,331920,기초 의약물질 제조업,기초 의약물질 제조업,2020-08-21,12월,김효기..,http://www.celemics.com/,서울특별시
코스닥,고스트스튜디오,HKG390,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2020-08-18,12월,손창욱..,http://www.ghoststudio.net,홍콩
코스닥,젝시믹스,337930,기타 정보 서비스업,기타 정보 서비스업,2020-08-13,12월,이수연..,http://www.brandxcorp.com/,서울특별시
코스닥,영림원소프트랩,060850,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2020-08-12,12월,권영범,http://ksystem.co.kr,서울특별시
코스닥,한국파마,032300,의약품 제조업,의약품 제조업,2020-08-10,12월,박은희,http://koreapharma.co.kr,경기도
유가증권,제이알글로벌리츠,348950,부동산 임대 및 공급업,부동산 임대 및 공급업,2020-08-07,06월,오남수,http://jrglobalreit.com,서울특별시
코스닥,솔브레인,357780,기타 화학제품 제조업,기타 화학제품 제조업,2020-08-06,12월,박영수,http://www.soulbrain.co.kr,경기도
유가증권,미래에셋맵스리츠,357250,부동산 임대 및 공급업,부동산 임대 및 공급업,2020-08-05,11월,정상구,http://www.maps1reit.miraeasset.com,서울특별시
유가증권,이지스레지던스리츠,350520,부동산 임대 및 공급업,부동산 임대 및 공급업,2020-08-05,06월,이승환,http://igisresidencereit.com/,서울특별시
코스닥,PS일렉트로닉스,332570,전자부품 제조업,전자부품 제조업,2020-07-31,12월,유대규,http://www.pselectronics.co.kr,경기도
코스닥,에코앤드림,101360,기타 화학제품 제조업,기타 화학제품 제조업,2020-07-30,12월,김민용,http://www.endss.com,충청북도
코스닥,엠투아이,347890,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2020-07-29,12월,강원희,http://www.m2i.co.kr,경기도
코스닥,더네이쳐홀딩스,298540,의복 액세서리 제조업,의복 액세서리 제조업,2020-07-27,12월,박영준,http://www.thenatureholdings.co.kr,서울특별시
코스닥,제놀루션,225220,기초 의약물질 제조업,기초 의약물질 제조업,2020-07-24,12월,김기옥,http://genolution.co.kr,서울특별시
코스닥,솔트룩스,304100,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2020-07-23,12월,이경일,http://www.saltlux.com/,서울특별시
코넥스,바이오인프라생명과학,266470,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2020-07-22,12월,이덕윤,http://bioinfra.co.kr,서울특별시
코스닥,티에스아이,277880,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2020-07-22,12월,표인식,http://taesungind.co.kr/,경기도
코스닥,에이프로,262260,기타 전기장비 제조업,기타 전기장비 제조업,2020-07-16,12월,임종현,http://www.aproele.com,경기도
유가증권,이지스밸류플러스리츠,334890,부동산 임대 및 공급업,부동산 임대 및 공급업,2020-07-16,08월,도병운,http://www.igisvaluereit.com,서울특별시
코스닥,소마젠,USA150,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2020-07-13,12월,홍수,http://psomagen.com,미국
코스닥,신도기연,290520,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2020-07-06,12월,박웅기,http://www.lcd.co.kr,경기도
코스닥,위더스제약,330350,의약품 제조업,의약품 제조업,2020-07-03,12월,성대영,http://withuspharm.com,서울특별시
유가증권,에스케이바이오팜,326030,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2020-07-02,12월,이동훈,없음,경기도
코스닥,엠브레인,169330,시장조사 및 여론조사업,시장조사 및 여론조사업,2020-07-01,06월,최인수,http://embrain.com/,서울특별시
코스닥,젠큐릭스,229000,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2020-06-25,12월,조상래,http://www.gencurix.com,서울특별시
코넥스,무진메디,322970,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2020-06-24,12월,윤태종,http://www.moogene.com/,경기도
코스닥,HB솔루션,297890,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2020-06-22,12월,이재원,http://www.hb-solution.co.kr,충청남도
코스닥,넥사다이내믹스,351320,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2020-06-22,12월,전해인..,해당없음,경기도
코스닥,에스씨엠생명과학,298060,의약품 제조업,의약품 제조업,2020-06-17,12월,김유정,http://www.scmlifescience.com,인천광역시
코스닥,휴럼,353190,기타 식품 제조업,기타 식품 제조업,2020-06-17,12월,김진석,없음,서울특별시
코스닥,이지바이오,353810,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,2020-06-05,12월,황일환..,http://www.easybio.co.kr/,서울특별시
코스닥,드림씨아이에스,223250,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2020-05-22,12월,유정희,http://www.dreamcis.com,서울특별시
유가증권,대덕전자,353200,전자부품 제조업,전자부품 제조업,2020-05-21,12월,신영환,http://www.daeduck.com,경기도
코넥스,HLB사이언스,343090,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2020-04-24,12월,윤종선,http://www.hlbscience.com,서울특별시
코스닥,캐프,198080,전자부품 제조업,전자부품 제조업,2020-03-16,12월,강명구..,http://www.newportdisplay.co.kr,경기도
코스닥,플레이디,237820,광고업,광고업,2020-03-12,12월,이준용,http://www.playd.com,경기도
코스닥,서울바이오시스,092190,반도체 제조업,반도체 제조업,2020-03-06,12월,이정훈..,http://www.seoulviosys.com/kr/,경기도
코스닥,제이앤티씨,204270,전자부품 제조업,전자부품 제조업,2020-03-04,12월,조남혁..,없음,경기도
코스닥,켄코아에어로스페이스,274090,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2020-03-03,12월,케네스..,http://www.kencoa.com,경상남도
코스닥,레몬,294140,화학섬유 제조업,화학섬유 제조업,2020-02-28,12월,이종일,http://www.lemonano.co.kr,경상북도
코스닥,서남,294630,기타 전기장비 제조업,기타 전기장비 제조업,2020-02-20,12월,문승현,http://www.i-sunam.com,경기도
코스닥,위세아이텍,065370,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2020-02-10,12월,김다산..,http://www.wise.co.kr,경기도
유가증권,케이씨씨글라스,344820,유리 및 유리제품 제조업,유리 및 유리제품 제조업,2020-01-21,12월,정몽익..,http://www.kccglass.co.kr,서울특별시
코스닥,세림B&G,340440,플라스틱제품 제조업,플라스틱제품 제조업,2019-12-27,12월,나상수,없음,경기도
코넥스,이앤에치,341310,기타 섬유제품 제조업,기타 섬유제품 제조업,2019-12-27,12월,김정운..,http://www.hepabest.com,경기도
코스닥,CJ 바이오사이언스,311690,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2019-12-26,12월,윤상배,http://www.cjbioscience.com,서울특별시
코넥스,엔에스엠,238170,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱 물질 제조업,2019-12-26,12월,여건수,http://www.nsmcc.com,경기도
코스닥,한국첨단소재,062970,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2019-12-26,12월,조헌정,http://www.ppitek.com,광주광역시
코스닥,RF머트리얼즈,327260,전자부품 제조업,전자부품 제조업,2019-12-24,12월,남동우..,http://www.rf-materials.com,경기도
코스닥,아이비김영,339950,일반 교습 학원,일반 교습 학원,2019-12-24,12월,김석철,http://www.kimyoung.co.kr,서울특별시
코스닥,파라택시스코리아,288330,기초 의약물질 제조업,기초 의약물질 제조업,2019-12-20,12월,And..,http://www.bridgebiorx.com,경기도
코스닥,다보링크,340360,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2019-12-19,12월,임상현,http://www.davolink.co.kr,경기도
코스닥,메드팩토,235980,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2019-12-19,12월,김성진,http://www.medpacto.com,서울특별시
코스닥,원텍,336570,의료용 기기 제조업,의료용 기기 제조업,2019-12-19,12월,김종원..,없음,대전광역시
코스닥,신테카바이오,226330,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2019-12-17,12월,정종선,http://www.syntekabio.com,대전광역시
코스닥,제이엘케이,322510,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2019-12-11,12월,김동민,http://jlkgroup.com,충청북도
코스닥,태웅로직스,124560,기타 운송관련 서비스업,기타 운송관련 서비스업,2019-12-10,12월,Han..,http://www.e-tgl.com,서울특별시
코스닥,윙스풋,335870,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매업",2019-12-09,12월,임신영..,http://www.wingsfoot.co.kr,서울특별시
코넥스,노드메이슨,317860,기타 화학제품 제조업,기타 화학제품 제조업,2019-12-06,12월,구자풍,http://www.huxley.co.kr,서울특별시
코스닥,리메드,302550,의료용 기기 제조업,의료용 기기 제조업,2019-12-06,12월,이근용,http://remed.kr,충청북도
유가증권,NH프라임리츠,338100,부동산 임대 및 공급업,부동산 임대 및 공급업,2019-12-05,11월,소선호,http://www.nhreits.com,서울특별시
코스닥,비올,335890,의료용 기기 제조업,의료용 기기 제조업,2019-12-03,12월,이은천,http://www.viol.co.kr,경기도
코넥스,타스컴,336040,의료용 기기 제조업,의료용 기기 제조업,2019-12-02,12월,이인근,http://www.yidobio.com,경기도
코넥스,진코스텍,250030,기타 화학제품 제조업,기타 화학제품 제조업,2019-11-29,12월,김임준,http://www.jincostech.com ,경기도
코스닥,웨이버스,336060,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2019-11-28,12월,김학성..,없음,서울특별시
코넥스,유엑스엔,337840,의료용 기기 제조업,의료용 기기 제조업,2019-11-28,12월,박세진,http://uxn.co.kr,경기도
코스닥,HLB바이오스텝,278650,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2019-11-27,12월,백성진,http://www.knotus.co.kr,인천광역시
유가증권,씨티알모빌리티,308170,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2019-11-25,12월,양현철,http://www.ctrmobility.co.kr,울산광역시
